row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,order_week,order_dow,shipping_days,profit_margin_pct,discounted_revenue,cogs,customer_ltv,customer_order_rank,is_repeat_customer,sales_growth_pct,revenue_per_unit,is_high_value_order,is_loss_order
8170,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548,2017,11,4,45,Monday,7,-16.25,359.65,522.62,7755.62,17,1,52.29,224.78,1,1
8171,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0.0,32.688,2017,11,4,45,Monday,7,30.0,108.96,76.27,7755.62,18,1,52.29,36.32,0,0
4283,CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343,2014,12,4,51,Saturday,3,47.0,3.69,1.96,14473.57,1,0,-11.55,3.69,0,0
4284,CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,2014,12,4,51,Saturday,3,45.0,1103.97,607.18,14473.57,2,1,-11.55,367.99,1,0
9102,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,5.319,2015,11,4,45,Saturday,5,22.5,18.91,18.32,14473.57,3,1,141.91,7.88,0,0
9103,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568,2015,11,4,45,Saturday,5,-20.0,67.83,101.74,14473.57,4,1,141.91,42.39,0,1
9104,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448,2015,11,4,45,Saturday,5,-130.0,25.98,149.41,14473.57,5,1,141.91,12.99,0,1
9105,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.296,2015,11,4,45,Saturday,5,-160.0,6.41,83.36,14473.57,6,1,141.91,3.21,0,1
9106,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,-28.8678,2015,11,4,45,Saturday,5,-16.25,142.12,206.52,14473.57,7,1,141.91,88.82,0,1
9107,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,2015,11,4,45,Saturday,5,11.67,172.75,254.32,14473.57,8,1,141.91,95.97,1,0
5614,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0.0,5.898,2016,2,1,5,Tuesday,5,5.0,117.96,112.06,14473.57,9,1,23.93,58.98,0,0
1410,US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458,2016,9,3,38,Sunday,5,-52.0,196.58,597.61,14473.57,10,1,135.93,131.06,1,1
9040,CA-2016-117121,2016-12-17,2016-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37,2016,12,4,50,Saturday,4,50.0,9892.74,4946.37,14473.57,11,1,22.15,760.98,1,0
4715,CA-2017-121643,2017-05-18,2017-05-20,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,2017,5,2,20,Thursday,2,11.25,275.76,305.92,14473.57,12,1,21.19,172.35,1,0
3912,CA-2017-126788,2017-06-05,2017-06-06,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3,0.2,52.9173,2017,6,2,23,Monday,1,11.25,376.3,417.46,14473.57,13,1,19.7,156.79,1,0
9208,CA-2017-140781,2017-08-03,2017-08-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,2017,8,3,31,Thursday,4,18.75,31.85,32.35,14473.57,14,1,39.45,13.27,0,0
6971,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,2017,9,3,38,Tuesday,6,-20.0,10.1,15.15,14473.57,15,1,39.2,6.31,0,1
6972,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,2017,9,3,38,Tuesday,6,5.0,71.67,85.1,14473.57,16,1,39.2,44.79,0,0
6973,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,2017,9,3,38,Tuesday,6,6.25,377.54,442.42,14473.57,17,1,39.2,235.96,1,0
6974,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938,2017,9,3,38,Tuesday,6,-76.67,5.45,32.12,14473.57,18,1,39.2,4.54,0,1
2552,CA-2017-101042,2017-11-19,2017-11-23,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,2017,11,4,46,Sunday,4,26.0,821.88,608.19,14473.57,19,1,52.29,136.98,1,0
2553,CA-2017-101042,2017-11-19,2017-11-23,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,0.0,10.7604,2017,11,4,46,Sunday,4,49.0,21.96,11.2,14473.57,20,1,52.29,10.98,0,0
8497,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,2014,3,1,10,Wednesday,3,26.0,59.52,44.04,966.71,1,0,1132.13,19.84,0,0
8498,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.5889,2014,3,1,10,Wednesday,3,37.0,479.97,302.38,966.71,2,1,1132.13,159.99,1,0
8499,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0.0,5.3998,2014,3,1,10,Wednesday,3,29.0,18.62,13.22,966.71,3,1,1132.13,9.31,0,0
8500,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508,2014,3,1,10,Wednesday,3,33.75,39.71,32.88,966.71,4,1,1132.13,8.27,0,0
8501,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,2014,3,1,10,Wednesday,3,47.0,97.82,51.84,966.71,5,1,1132.13,48.91,0,0
2631,CA-2015-168186,2015-09-10,2015-09-15,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,3,0.0,7.0218,2015,9,3,37,Thursday,5,47.0,14.94,7.92,966.71,6,1,75.06,4.98,0,0
5114,CA-2016-147970,2016-01-31,2016-02-02,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432,2016,1,1,4,Sunday,2,35.0,12.44,10.11,966.71,7,1,-75.25,5.18,0,0
1556,CA-2017-120761,2017-09-04,2017-09-08,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0.0,39.5428,2017,9,3,36,Monday,4,43.0,91.96,52.42,966.71,8,1,39.2,22.99,0,0
1598,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,2017,11,4,46,Sunday,2,31.25,13.52,11.62,966.71,9,1,52.29,4.22,0,0
1599,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,2017,11,4,46,Sunday,2,7.5,5.34,6.17,966.71,10,1,52.29,6.67,0,0
1600,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,2017,11,4,46,Sunday,2,8.75,79.31,90.46,966.71,11,1,52.29,24.78,0,0
1601,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,2017,11,4,46,Sunday,2,-87.5,6.4,29.98,966.71,12,1,52.29,8.0,0,1
5304,US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,2014,11,4,46,Sunday,4,-2.86,26.11,38.36,1113.84,1,0,149.98,18.65,0,1
693,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0.0,24.936,2015,3,1,13,Saturday,5,15.0,166.24,141.3,1113.84,2,1,224.03,166.24,0,0
694,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0.0,16.032,2015,3,1,13,Saturday,5,48.0,33.4,17.37,1113.84,3,1,224.03,6.68,0,0
8465,CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,-2.918,2015,5,2,19,Sunday,5,-6.25,37.35,49.61,1113.84,4,1,-11.88,11.67,0,1
4315,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0.0,5.24,2015,6,2,26,Thursday,6,25.0,20.96,15.72,1113.84,5,1,-17.7,10.48,0,0
4316,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735,2015,6,2,26,Thursday,6,31.25,71.0,61.02,1113.84,6,1,-17.7,29.58,0,0
4317,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0.0,9.1269,2015,6,2,26,Thursday,6,3.0,304.23,295.1,1113.84,7,1,-17.7,101.41,1,0
8665,CA-2017-126634,2017-03-30,2017-04-01,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.564,2017,3,1,13,Thursday,2,42.0,94.2,54.64,1113.84,8,1,190.0,18.84,0,0
930,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536,2017,4,2,15,Friday,3,17.5,11.67,12.04,1113.84,9,1,-37.96,4.86,0,0
931,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408,2017,4,2,15,Friday,3,23.75,71.88,68.52,1113.84,10,1,-37.96,29.95,0,0
932,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872,3,0.2,5.0286,2017,4,2,15,Friday,3,36.25,11.1,8.84,1113.84,11,1,-37.96,4.62,0,0
6133,CA-2017-145737,2017-09-15,2017-09-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355,2017,9,3,37,Friday,5,36.25,131.17,104.52,1113.84,12,1,39.2,32.79,0,0
3434,CA-2017-131212,2017-12-05,2017-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,2017,12,4,49,Tuesday,4,33.75,19.85,16.44,1113.84,13,1,-29.23,8.27,0,0
3435,CA-2017-131212,2017-12-05,2017-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976,6,0.2,5.4288,2017,12,4,49,Tuesday,4,36.25,11.98,9.55,1113.84,14,1,-29.23,2.5,0,0
9484,CA-2014-122679,2014-07-22,2014-07-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0.0,6.4944,2014,7,3,30,Tuesday,6,33.0,19.68,13.19,914.53,1,0,-1.88,3.28,0,0
5528,CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,2015,5,2,19,Friday,2,48.0,37.94,19.73,914.53,2,1,-11.88,18.97,0,0
3613,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512,2015,12,4,49,Thursday,5,33.75,13.16,10.9,914.53,3,1,-1.39,8.22,0,0
3614,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784,2,0.2,10.5754,2015,12,4,49,Thursday,5,28.75,29.43,26.21,914.53,4,1,-1.39,18.39,0,0
1694,US-2016-158708,2016-06-26,2016-06-29,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,3.5742,2016,6,2,25,Sunday,3,26.25,10.89,10.04,914.53,5,1,-29.2,6.81,0,0
5136,CA-2016-151323,2016-10-23,2016-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0.0,8.184,2016,10,4,42,Sunday,5,48.0,17.05,8.87,914.53,6,1,-18.69,3.41,0,0
3721,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4,0.0,7.3788,2016,12,4,51,Tuesday,4,39.0,18.92,11.54,914.53,7,1,22.15,4.73,0,0
3722,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,0.0,6.939,2016,12,4,51,Tuesday,4,45.0,15.42,8.48,914.53,8,1,22.15,7.71,0,0
1331,CA-2017-127705,2017-06-02,2017-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435,2017,6,2,22,Friday,4,-21.67,1.78,3.61,914.53,9,1,19.7,2.97,0,1
1332,CA-2017-127705,2017-06-02,2017-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401,2017,6,2,22,Friday,4,8.75,21.95,25.04,914.53,10,1,19.7,13.72,0,0
2706,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0.0,4.3368,2017,6,2,24,Friday,5,26.0,16.68,12.34,914.53,11,1,19.7,8.34,0,0
2707,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44,3,0.0,9.3312,2017,6,2,24,Friday,5,48.0,19.44,10.11,914.53,12,1,19.7,6.48,0,0
2708,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,2017,6,2,24,Friday,5,48.0,192.16,99.92,914.53,13,1,19.7,48.04,0,0
4573,CA-2017-126662,2017-07-17,2017-07-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,2017,7,3,29,Monday,4,18.75,383.99,389.99,914.53,14,1,-14.57,239.99,1,0
4131,CA-2014-115336,2014-11-18,2014-11-25,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892,2014,11,4,47,Tuesday,7,-165.0,2.9,38.37,1515.86,1,0,149.98,2.9,0,1
4217,CA-2015-111234,2015-02-18,2015-02-22,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0.0,4.4352,2015,2,1,8,Wednesday,4,48.0,9.24,4.8,1515.86,2,1,-34.24,3.08,0,0
7754,CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,2015,11,4,49,Monday,3,6.25,13.67,16.02,1515.86,3,1,141.91,8.54,0,0
1364,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,2017,11,4,45,Friday,1,-66.67,11.52,63.98,1515.86,4,1,52.29,2.74,0,1
1365,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,2017,11,4,45,Friday,1,-66.67,28.8,159.99,1515.86,5,1,52.29,48.0,0,1
1366,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,2017,11,4,45,Friday,1,-15.0,191.96,275.94,1515.86,6,1,52.29,39.99,1,1
1367,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,2017,11,4,45,Friday,1,7.5,161.27,186.47,1515.86,7,1,52.29,100.79,0,0
1368,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,2017,11,4,45,Friday,1,-16.25,719.31,1045.25,1515.86,8,1,52.29,224.78,1,1
338,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,2014,7,3,28,Saturday,5,36.25,6.17,4.92,925.8,1,0,-1.88,3.86,0,0
339,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588,2014,7,3,28,Saturday,5,-2.5,558.68,715.81,925.8,2,1,-1.88,232.78,1,1
6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,2016,2,1,8,Tuesday,4,37.5,46.06,35.98,925.8,3,1,23.93,19.19,0,0
